2024-07-07:17:59:51	root	INFO	[Classes.py:1469]	Adding requests from ui_forms
2024-07-07:17:59:51	root	INFO	[Classes.py:1230]	prev was form, ATTACK, Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:51	root	INFO	[Classes.py:983]	ATTACKING VECTOR_EDGE: [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html -(form Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)[True])-> [get] file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html
2024-07-07:17:59:51	root	INFO	[Classes.py:989]	PATH LENGTH: 2
2024-07-07:17:59:51	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:51	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:51	root	INFO	[Classes.py:770]	SAFE: Ignore parameter ('submit', '', '', None)
2024-07-07:17:59:51	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:51	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:51	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:51	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:52	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:52	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:52	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:52	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '<script>xss(10813868)</script>'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:52	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:52	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:52	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:52	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:52	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:52	root	INFO	[Classes.py:770]	SAFE: Ignore parameter ('submit', '', '', None)
2024-07-07:17:59:52	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:52	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:52	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
2024-07-07:17:59:52	root	INFO	[Functions.py:447]	No alert removed (probably due to there not being any)
2024-07-07:17:59:52	root	WARNING	[Functions.py:513]	Default handling for ('text', 'userInput', None) 
2024-07-07:17:59:52	root	INFO	[Functions.py:576]	Filling in input userInput
2024-07-07:17:59:52	root	WARNING	[Functions.py:574]	[inputs] could NOT FIND ('submit', None, None, None)
2024-07-07:17:59:52	root	WARNING	[Functions.py:575]	--{('text', 'userInput', None): ('text', 'userInput', '"\'><script>xss(35114242)</script>'), ('submit', '', '', None): ('submit', '', '', True)}
2024-07-07:17:59:52	root	INFO	[Functions.py:576]	Filling in input 
2024-07-07:17:59:52	root	INFO	[Functions.py:689]	form_fill Javascript submission of form
2024-07-07:17:59:52	root	INFO	[Functions.py:700]	No alert removed (probably due to there not being any)
2024-07-07:17:59:52	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:52	root	DEBUG	[Classes.py:763]	Starting SAFE attack
2024-07-07:17:59:52	root	INFO	[Classes.py:770]	SAFE: Ignore parameter ('submit', '', '', None)
2024-07-07:17:59:52	root	INFO	[Classes.py:880]	find_state method get
2024-07-07:17:59:52	root	INFO	[Classes.py:880]	find_state method form
2024-07-07:17:59:52	root	DEBUG	[Functions.py:438]	Filling Form(2, file:///home/tournesol/net_Chen/scanner/BlackWidow/simple_page.html, get)
